,rain_mm,hour,exact_date,weather_type,temp_f
12615,1.3,15,2017-01-20,Rain: slight,49.1
12616,1.3,16,2017-01-20,Rain: slight,48.38
12617,1.9,17,2017-01-20,Rain: slight,46.58
12618,1.2,18,2017-01-20,Drizzle: dense,45.77
12619,0.6,19,2017-01-20,Drizzle: moderate,45.05
12620,0.6,20,2017-01-20,Drizzle: moderate,44.87
12621,0.1,21,2017-01-20,Drizzle: light,45.14
12622,0.0,22,2017-01-20,Mainly clear,45.05
12623,0.0,23,2017-01-20,Partly cloudy,45.23
12624,0.1,0,2017-01-21,Drizzle: light,44.6
12625,0.1,1,2017-01-21,Drizzle: light,45.05
12626,0.1,2,2017-01-21,Drizzle: light,45.23
12627,0.4,3,2017-01-21,Drizzle: light,46.22
12628,0.4,4,2017-01-21,Drizzle: light,45.5
12629,0.6,5,2017-01-21,Drizzle: moderate,46.13
12630,0.2,6,2017-01-21,Drizzle: light,45.68
12631,0.1,7,2017-01-21,Drizzle: light,45.86
12632,0.1,8,2017-01-21,Drizzle: light,46.49
12633,0.0,9,2017-01-21,Overcast,48.47
12634,0.0,10,2017-01-21,Overcast,50.63
12635,0.1,11,2017-01-21,Drizzle: light,51.89
12636,0.0,12,2017-01-21,Overcast,52.43
12637,0.0,13,2017-01-21,Overcast,52.25
12638,0.0,14,2017-01-21,Overcast,52.61
12639,0.2,15,2017-01-21,Drizzle: light,51.8
12640,0.2,16,2017-01-21,Drizzle: light,50.809998
12641,0.4,17,2017-01-21,Drizzle: light,49.73
12642,1.1,18,2017-01-21,Drizzle: dense,48.2
12643,2.0,19,2017-01-21,Rain: slight,48.11
12644,2.2,20,2017-01-21,Rain: slight,47.84
12645,2.0,21,2017-01-21,Rain: slight,47.75
12646,2.2,22,2017-01-21,Rain: slight,47.48
12647,1.0,23,2017-01-21,Drizzle: dense,47.93
12648,1.2,0,2017-01-22,Drizzle: dense,48.02
12649,1.4,1,2017-01-22,Rain: slight,49.1
12650,1.3,2,2017-01-22,Rain: slight,49.190002
12651,2.2,3,2017-01-22,Rain: slight,49.1
12652,4.8,4,2017-01-22,Rain: moderate,48.65
12653,2.8,5,2017-01-22,Rain: moderate,49.37
12654,1.1,6,2017-01-22,Drizzle: dense,50.45
12655,0.0,7,2017-01-22,Overcast,49.37
12656,0.0,8,2017-01-22,Partly cloudy,47.84
12657,0.0,9,2017-01-22,Partly cloudy,50.809998
12658,0.1,10,2017-01-22,Drizzle: light,52.25
12659,0.0,11,2017-01-22,Mainly clear,53.33
12660,0.0,12,2017-01-22,Mainly clear,53.690002
12661,0.1,13,2017-01-22,Drizzle: light,53.24
12662,0.0,14,2017-01-22,Overcast,51.62
12663,0.4,15,2017-01-22,Drizzle: light,49.46
12664,1.8,16,2017-01-22,Rain: slight,47.03
12665,3.7,17,2017-01-22,Rain: moderate,45.05
12666,1.0,18,2017-01-22,Drizzle: dense,44.42
12667,0.0,19,2017-01-22,Overcast,44.690002
12668,0.1,20,2017-01-22,Drizzle: light,43.879997
12669,0.0,21,2017-01-22,Overcast,44.15
12670,0.1,22,2017-01-22,Drizzle: light,44.15
12671,0.2,23,2017-01-22,Drizzle: light,44.33
12672,0.1,0,2017-01-23,Drizzle: light,44.33
12673,0.5,1,2017-01-23,Drizzle: moderate,42.89
12674,0.1,2,2017-01-23,Drizzle: light,42.17
12675,0.0,3,2017-01-23,Overcast,42.17
12676,0.2,4,2017-01-23,Drizzle: light,41.45
12677,0.0,5,2017-01-23,Overcast,42.17
12678,0.0,6,2017-01-23,Overcast,41.989998
12679,0.1,7,2017-01-23,Drizzle: light,41.9
12680,0.1,8,2017-01-23,Drizzle: light,43.25
12681,0.0,9,2017-01-23,Partly cloudy,45.05
12682,0.0,10,2017-01-23,Overcast,46.22
12683,0.0,11,2017-01-23,Partly cloudy,47.93
12684,0.0,12,2017-01-23,Mainly clear,48.559998
12685,0.1,13,2017-01-23,Drizzle: light,48.92
12686,0.2,14,2017-01-23,Drizzle: light,48.559998
12687,0.0,15,2017-01-23,Partly cloudy,48.38
12688,0.0,16,2017-01-23,Mainly clear,48.11
12689,0.0,17,2017-01-23,Partly cloudy,46.49
12690,0.0,18,2017-01-23,Partly cloudy,43.52
12691,0.1,19,2017-01-23,Drizzle: light,43.25
12692,0.0,20,2017-01-23,Overcast,42.98
12693,0.1,21,2017-01-23,Drizzle: light,43.43
12694,0.1,22,2017-01-23,Drizzle: light,42.53
12695,0.0,23,2017-01-23,Overcast,42.8
12696,0.1,0,2017-01-24,Drizzle: light,42.35
12697,0.0,1,2017-01-24,Overcast,42.08
12698,0.0,2,2017-01-24,Partly cloudy,40.91
12699,0.0,3,2017-01-24,Mainly clear,40.55
12700,0.0,4,2017-01-24,Mainly clear,40.28
12701,0.0,5,2017-01-24,Overcast,39.2
12702,0.0,6,2017-01-24,Overcast,39.65
12703,0.0,7,2017-01-24,Overcast,39.38
12704,0.0,8,2017-01-24,Overcast,39.829998
12705,0.0,9,2017-01-24,Overcast,41.809998
12706,0.0,10,2017-01-24,Overcast,43.61
12707,0.0,11,2017-01-24,Partly cloudy,46.309998
12708,0.0,12,2017-01-24,Partly cloudy,48.38
12709,0.0,13,2017-01-24,Clear sky,49.55
12710,0.0,14,2017-01-24,Clear sky,50.27
12711,0.0,15,2017-01-24,Clear sky,50.36
12712,0.0,16,2017-01-24,Clear sky,50.72
12713,0.0,17,2017-01-24,Clear sky,48.02
12714,0.0,18,2017-01-24,Clear sky,44.690002
12715,0.0,19,2017-01-24,Clear sky,43.16
12716,0.0,20,2017-01-24,Clear sky,46.49
12717,0.0,21,2017-01-24,Clear sky,44.96
12718,0.0,22,2017-01-24,Clear sky,42.53
12719,0.0,23,2017-01-24,Clear sky,38.48
12720,0.0,0,2017-01-25,Clear sky,39.47
12721,0.0,1,2017-01-25,Clear sky,37.94
12722,0.0,2,2017-01-25,Clear sky,38.48
12723,0.0,3,2017-01-25,Clear sky,37.85
12724,0.0,4,2017-01-25,Clear sky,40.82
12725,0.0,5,2017-01-25,Overcast,40.82
12726,0.0,6,2017-01-25,Overcast,40.370003
12727,0.0,7,2017-01-25,Overcast,39.47
12728,0.0,8,2017-01-25,Overcast,40.010002
12729,0.0,9,2017-01-25,Overcast,42.8
12730,0.0,10,2017-01-25,Mainly clear,46.85
12731,0.0,11,2017-01-25,Partly cloudy,49.55
12732,0.0,12,2017-01-25,Partly cloudy,51.26
12733,0.0,13,2017-01-25,Clear sky,51.71
12734,0.0,14,2017-01-25,Mainly clear,52.34
12735,0.0,15,2017-01-25,Overcast,52.16
12736,0.0,16,2017-01-25,Partly cloudy,50.63
12737,0.0,17,2017-01-25,Mainly clear,49.1
12738,0.0,18,2017-01-25,Mainly clear,47.3
12739,0.0,19,2017-01-25,Clear sky,46.22
12740,0.0,20,2017-01-25,Clear sky,44.15
12741,0.0,21,2017-01-25,Clear sky,45.41
12742,0.0,22,2017-01-25,Partly cloudy,45.32
12743,0.0,23,2017-01-25,Partly cloudy,41.09
12744,0.0,0,2017-01-26,Partly cloudy,41.54
12745,0.0,1,2017-01-26,Partly cloudy,40.55
12746,0.0,2,2017-01-26,Overcast,39.56
12747,0.0,3,2017-01-26,Overcast,40.55
12748,0.0,4,2017-01-26,Overcast,41.989998
12749,0.0,5,2017-01-26,Overcast,41.0
12750,0.0,6,2017-01-26,Overcast,40.64
12751,0.0,7,2017-01-26,Overcast,40.28
12752,0.0,8,2017-01-26,Overcast,41.989998
12753,0.0,9,2017-01-26,Clear sky,43.79
12754,0.0,10,2017-01-26,Clear sky,47.03
12755,0.0,11,2017-01-26,Clear sky,49.37
12756,0.0,12,2017-01-26,Clear sky,51.08
12757,0.0,13,2017-01-26,Clear sky,52.16
12758,0.0,14,2017-01-26,Clear sky,52.88
12759,0.0,15,2017-01-26,Clear sky,53.33
12760,0.0,16,2017-01-26,Clear sky,52.88
12761,0.0,17,2017-01-26,Clear sky,50.0
12762,0.0,18,2017-01-26,Clear sky,46.04
12763,0.0,19,2017-01-26,Clear sky,47.48
12764,0.0,20,2017-01-26,Clear sky,43.16
12765,0.0,21,2017-01-26,Clear sky,43.879997
12766,0.0,22,2017-01-26,Clear sky,40.91
12767,0.0,23,2017-01-26,Clear sky,41.9
12768,0.0,0,2017-01-27,Clear sky,42.8
12769,0.0,1,2017-01-27,Clear sky,42.71
12770,0.0,2,2017-01-27,Clear sky,42.17
12771,0.0,3,2017-01-27,Clear sky,42.08
12772,0.0,4,2017-01-27,Partly cloudy,39.29
12773,0.0,5,2017-01-27,Overcast,40.82
12774,0.0,6,2017-01-27,Overcast,39.829998
12775,0.0,7,2017-01-27,Overcast,39.74
12776,0.0,8,2017-01-27,Overcast,41.36
12777,0.0,9,2017-01-27,Clear sky,44.239998
12778,0.0,10,2017-01-27,Clear sky,47.84
12779,0.0,11,2017-01-27,Clear sky,50.45
12780,0.0,12,2017-01-27,Clear sky,52.25
12781,0.0,13,2017-01-27,Clear sky,53.15
12782,0.0,14,2017-01-27,Clear sky,53.87
12783,0.0,15,2017-01-27,Clear sky,54.5
12784,0.0,16,2017-01-27,Clear sky,55.309998
12785,0.0,17,2017-01-27,Clear sky,51.17
12786,0.0,18,2017-01-27,Clear sky,48.83
12787,0.0,19,2017-01-27,Clear sky,44.96
12788,0.0,20,2017-01-27,Clear sky,44.33
12789,0.0,21,2017-01-27,Clear sky,43.07
12790,0.0,22,2017-01-27,Clear sky,42.620003
12791,0.0,23,2017-01-27,Clear sky,42.17
12792,0.0,0,2017-01-28,Clear sky,41.9
12793,0.0,1,2017-01-28,Mainly clear,41.72
12794,0.0,2,2017-01-28,Overcast,41.0
12795,0.0,3,2017-01-28,Overcast,40.010002
12796,0.0,4,2017-01-28,Overcast,39.920002
12797,0.0,5,2017-01-28,Overcast,39.29
12798,0.0,6,2017-01-28,Overcast,39.38
12799,0.0,7,2017-01-28,Overcast,39.920002
12800,0.0,8,2017-01-28,Mainly clear,41.18
12801,0.0,9,2017-01-28,Overcast,44.6
12802,0.0,10,2017-01-28,Overcast,47.12
12803,0.0,11,2017-01-28,Partly cloudy,49.46
12804,0.0,12,2017-01-28,Partly cloudy,51.8
12805,0.0,13,2017-01-28,Mainly clear,53.24
12806,0.0,14,2017-01-28,Mainly clear,54.05
12807,0.0,15,2017-01-28,Clear sky,54.41
12808,0.0,16,2017-01-28,Clear sky,53.78
12809,0.0,17,2017-01-28,Clear sky,50.9
12810,0.0,18,2017-01-28,Clear sky,48.38
12811,0.0,19,2017-01-28,Clear sky,47.57
12812,0.0,20,2017-01-28,Clear sky,46.85
12813,0.0,21,2017-01-28,Clear sky,45.77
12814,0.0,22,2017-01-28,Clear sky,45.14
12815,0.0,23,2017-01-28,Clear sky,44.78
12816,0.0,0,2017-01-29,Clear sky,44.059998
12817,0.0,1,2017-01-29,Clear sky,43.52
12818,0.0,2,2017-01-29,Clear sky,43.07
12819,0.0,3,2017-01-29,Clear sky,42.440002
12820,0.0,4,2017-01-29,Clear sky,41.9
12821,0.0,5,2017-01-29,Clear sky,41.9
12822,0.0,6,2017-01-29,Clear sky,42.08
12823,0.0,7,2017-01-29,Clear sky,41.809998
12824,0.0,8,2017-01-29,Partly cloudy,42.440002
12825,0.0,9,2017-01-29,Overcast,45.05
12826,0.0,10,2017-01-29,Mainly clear,48.92
12827,0.0,11,2017-01-29,Mainly clear,50.809998
12828,0.0,12,2017-01-29,Overcast,52.61
12829,0.0,13,2017-01-29,Overcast,55.4
12830,0.0,14,2017-01-29,Overcast,56.57
12831,0.0,15,2017-01-29,Overcast,56.75
12832,0.0,16,2017-01-29,Overcast,56.03
12833,0.0,17,2017-01-29,Overcast,51.98
12834,0.0,18,2017-01-29,Overcast,47.93
12835,0.0,19,2017-01-29,Overcast,47.75
12836,0.0,20,2017-01-29,Overcast,48.29
12837,0.0,21,2017-01-29,Overcast,47.75
12838,0.0,22,2017-01-29,Overcast,46.76
12839,0.0,23,2017-01-29,Overcast,46.22
12840,0.0,0,2017-01-30,Overcast,45.86
12841,0.0,1,2017-01-30,Overcast,45.14
12842,0.0,2,2017-01-30,Overcast,44.96
12843,0.0,3,2017-01-30,Overcast,44.059998
12844,0.0,4,2017-01-30,Overcast,44.42
12845,0.0,5,2017-01-30,Overcast,43.07
12846,0.0,6,2017-01-30,Overcast,42.08
12847,0.0,7,2017-01-30,Overcast,41.18
12848,0.0,8,2017-01-30,Overcast,42.08
12849,0.0,9,2017-01-30,Overcast,44.42
12850,0.0,10,2017-01-30,Overcast,47.84
12851,0.0,11,2017-01-30,Overcast,50.809998
12852,0.0,12,2017-01-30,Overcast,52.52
12853,0.0,13,2017-01-30,Overcast,54.23
12854,0.0,14,2017-01-30,Overcast,55.309998
12855,0.0,15,2017-01-30,Partly cloudy,55.4
12856,0.0,16,2017-01-30,Partly cloudy,55.13
12857,0.0,17,2017-01-30,Partly cloudy,52.34
12858,0.0,18,2017-01-30,Clear sky,48.83
12859,0.0,19,2017-01-30,Mainly clear,47.3
12860,0.0,20,2017-01-30,Partly cloudy,45.59
12861,0.0,21,2017-01-30,Overcast,44.96
12862,0.0,22,2017-01-30,Mainly clear,44.510002
12863,0.0,23,2017-01-30,Partly cloudy,44.33
12864,0.0,0,2017-01-31,Partly cloudy,44.42
12865,0.0,1,2017-01-31,Overcast,44.059998
12866,0.0,2,2017-01-31,Partly cloudy,43.52
12867,0.0,3,2017-01-31,Clear sky,42.17
12868,0.0,4,2017-01-31,Clear sky,42.35
12869,0.0,5,2017-01-31,Overcast,42.35
12870,0.0,6,2017-01-31,Overcast,42.17
12871,0.0,7,2017-01-31,Overcast,41.809998
12872,0.0,8,2017-01-31,Overcast,42.440002
12873,0.0,9,2017-01-31,Overcast,44.059998
12874,0.0,10,2017-01-31,Overcast,47.03
12875,0.0,11,2017-01-31,Partly cloudy,50.45
12876,0.0,12,2017-01-31,Overcast,53.15
12877,0.0,13,2017-01-31,Overcast,55.04
12878,0.0,14,2017-01-31,Overcast,55.309998
12879,0.0,15,2017-01-31,Overcast,55.940002
12880,0.0,16,2017-01-31,Overcast,51.53
12881,0.0,17,2017-01-31,Overcast,49.64
12882,0.0,18,2017-01-31,Overcast,47.48
12883,0.0,19,2017-01-31,Overcast,46.940002
12884,0.0,20,2017-01-31,Overcast,46.13
12885,0.0,21,2017-01-31,Overcast,45.23
12886,0.0,22,2017-01-31,Overcast,44.510002
12887,0.0,23,2017-01-31,Overcast,44.239998
12888,0.0,0,2017-02-01,Overcast,44.690002
12889,0.0,1,2017-02-01,Overcast,45.05
12890,0.0,2,2017-02-01,Overcast,44.6
12891,0.0,3,2017-02-01,Overcast,43.879997
12892,0.0,4,2017-02-01,Overcast,43.52
12893,0.0,5,2017-02-01,Overcast,42.89
12894,0.0,6,2017-02-01,Overcast,42.440002
12895,0.0,7,2017-02-01,Overcast,41.09
12896,0.0,8,2017-02-01,Overcast,42.17
12897,0.0,9,2017-02-01,Overcast,44.690002
12898,0.0,10,2017-02-01,Overcast,48.11
12899,0.0,11,2017-02-01,Overcast,51.17
12900,0.0,12,2017-02-01,Overcast,52.79
12901,0.0,13,2017-02-01,Overcast,52.07
12902,0.0,14,2017-02-01,Overcast,53.15
12903,0.0,15,2017-02-01,Overcast,53.51
12904,0.0,16,2017-02-01,Partly cloudy,49.82
12905,0.0,17,2017-02-01,Overcast,49.46
12906,0.0,18,2017-02-01,Overcast,48.11
12907,0.0,19,2017-02-01,Overcast,47.12
12908,0.1,20,2017-02-01,Drizzle: light,48.38
12909,0.0,21,2017-02-01,Overcast,46.04
12910,0.0,22,2017-02-01,Partly cloudy,45.32
12911,0.5,23,2017-02-01,Drizzle: moderate,46.22
12912,0.1,0,2017-02-02,Drizzle: light,46.76
12913,0.5,1,2017-02-02,Drizzle: moderate,47.93
12914,0.4,2,2017-02-02,Drizzle: light,48.11
12915,1.0,3,2017-02-02,Drizzle: dense,49.190002
12916,1.7,4,2017-02-02,Rain: slight,47.12
12917,1.0,5,2017-02-02,Drizzle: dense,47.84
12918,0.5,6,2017-02-02,Drizzle: moderate,50.18
12919,0.6,7,2017-02-02,Drizzle: moderate,49.64
12920,0.9,8,2017-02-02,Drizzle: moderate,51.17
12921,0.5,9,2017-02-02,Drizzle: moderate,52.43
12922,0.1,10,2017-02-02,Drizzle: light,54.59
12923,0.0,11,2017-02-02,Overcast,58.010002
12924,0.1,12,2017-02-02,Drizzle: light,58.82
12925,0.0,13,2017-02-02,Overcast,58.280003
12926,0.0,14,2017-02-02,Overcast,59.719997
12927,0.3,15,2017-02-02,Drizzle: light,59.54
12928,0.1,16,2017-02-02,Drizzle: light,57.38
12929,0.6,17,2017-02-02,Drizzle: moderate,55.85
12930,0.8,18,2017-02-02,Drizzle: moderate,54.41
12931,0.0,19,2017-02-02,Overcast,54.59
12932,0.0,20,2017-02-02,Overcast,55.4
12933,0.0,21,2017-02-02,Overcast,54.86
12934,0.0,22,2017-02-02,Overcast,54.32
12935,0.0,23,2017-02-02,Overcast,54.77
12936,0.0,0,2017-02-03,Overcast,54.59
12937,0.0,1,2017-02-03,Overcast,54.86
12938,0.0,2,2017-02-03,Overcast,54.68
12939,1.7,3,2017-02-03,Rain: slight,53.51
12940,3.3,4,2017-02-03,Rain: moderate,54.32
12941,0.6,5,2017-02-03,Drizzle: moderate,53.78
12942,1.5,6,2017-02-03,Rain: slight,53.24
12943,1.3,7,2017-02-03,Rain: slight,52.97
12944,0.4,8,2017-02-03,Drizzle: light,54.14
12945,0.3,9,2017-02-03,Drizzle: light,55.58
12946,0.1,10,2017-02-03,Drizzle: light,57.11
12947,0.1,11,2017-02-03,Drizzle: light,58.010002
12948,1.6,12,2017-02-03,Rain: slight,56.48
12949,0.1,13,2017-02-03,Drizzle: light,56.3
12950,0.7,14,2017-02-03,Drizzle: moderate,56.93
12951,0.3,15,2017-02-03,Drizzle: light,56.21
12952,0.1,16,2017-02-03,Drizzle: light,55.22
12953,0.7,17,2017-02-03,Drizzle: moderate,53.51
12954,0.1,18,2017-02-03,Drizzle: light,52.88
12955,0.1,19,2017-02-03,Drizzle: light,53.15
12956,0.1,20,2017-02-03,Drizzle: light,52.43
12957,0.1,21,2017-02-03,Drizzle: light,51.98
12958,0.3,22,2017-02-03,Drizzle: light,51.53
12959,1.0,23,2017-02-03,Drizzle: dense,51.440002
12960,0.2,0,2017-02-04,Drizzle: light,51.62
12961,0.1,1,2017-02-04,Drizzle: light,51.440002
12962,0.1,2,2017-02-04,Drizzle: light,51.26
12963,0.1,3,2017-02-04,Drizzle: light,50.9
12964,0.0,4,2017-02-04,Overcast,50.99
12965,0.3,5,2017-02-04,Drizzle: light,51.08
12966,1.5,6,2017-02-04,Rain: slight,50.54
12967,1.1,7,2017-02-04,Drizzle: dense,51.08
12968,0.9,8,2017-02-04,Drizzle: moderate,51.8
12969,0.4,9,2017-02-04,Drizzle: light,53.059998
12970,0.1,10,2017-02-04,Drizzle: light,54.14
12971,0.0,11,2017-02-04,Overcast,56.3
12972,0.0,12,2017-02-04,Overcast,57.2
12973,0.0,13,2017-02-04,Overcast,57.38
12974,0.0,14,2017-02-04,Overcast,57.2
12975,0.1,15,2017-02-04,Drizzle: light,56.3
12976,0.3,16,2017-02-04,Drizzle: light,54.59
12977,0.0,17,2017-02-04,Mainly clear,53.96
12978,0.0,18,2017-02-04,Mainly clear,51.71
12979,0.0,19,2017-02-04,Mainly clear,51.35
12980,0.0,20,2017-02-04,Mainly clear,50.18
12981,0.0,21,2017-02-04,Overcast,49.1
12982,0.0,22,2017-02-04,Overcast,49.190002
12983,0.0,23,2017-02-04,Overcast,49.190002
12984,0.0,0,2017-02-05,Overcast,47.93
12985,0.0,1,2017-02-05,Overcast,46.85
12986,0.0,2,2017-02-05,Overcast,46.49
12987,0.0,3,2017-02-05,Overcast,46.58
12988,0.0,4,2017-02-05,Overcast,46.85
12989,0.0,5,2017-02-05,Overcast,46.13
12990,0.0,6,2017-02-05,Overcast,46.58
12991,0.0,7,2017-02-05,Overcast,47.12
12992,0.0,8,2017-02-05,Overcast,48.11
12993,0.0,9,2017-02-05,Overcast,51.08
12994,0.0,10,2017-02-05,Overcast,54.14
12995,0.0,11,2017-02-05,Overcast,56.48
12996,0.0,12,2017-02-05,Overcast,56.3
12997,0.0,13,2017-02-05,Overcast,57.11
12998,0.0,14,2017-02-05,Partly cloudy,56.48
12999,0.0,15,2017-02-05,Overcast,57.47
13000,0.0,16,2017-02-05,Overcast,55.67
13001,0.3,17,2017-02-05,Drizzle: light,54.05
13002,1.3,18,2017-02-05,Rain: slight,52.61
13003,2.0,19,2017-02-05,Rain: slight,52.79
13004,0.1,20,2017-02-05,Drizzle: light,52.7
13005,0.5,21,2017-02-05,Drizzle: moderate,52.7
13006,2.4,22,2017-02-05,Rain: slight,52.7
13007,0.6,23,2017-02-05,Drizzle: moderate,53.33
13008,0.1,0,2017-02-06,Drizzle: light,53.42
13009,0.6,1,2017-02-06,Drizzle: moderate,52.97
13010,0.4,2,2017-02-06,Drizzle: light,52.25
13011,0.4,3,2017-02-06,Drizzle: light,53.42
13012,0.3,4,2017-02-06,Drizzle: light,52.61
13013,0.0,5,2017-02-06,Overcast,52.7
13014,0.1,6,2017-02-06,Drizzle: light,52.52
13015,1.1,7,2017-02-06,Drizzle: dense,52.34
13016,0.2,8,2017-02-06,Drizzle: light,52.79
13017,0.4,9,2017-02-06,Drizzle: light,53.42
13018,0.2,10,2017-02-06,Drizzle: light,53.51
13019,0.2,11,2017-02-06,Drizzle: light,55.940002
13020,1.5,12,2017-02-06,Rain: slight,55.49
13021,0.1,13,2017-02-06,Drizzle: light,57.02
13022,0.0,14,2017-02-06,Overcast,57.559998
13023,0.0,15,2017-02-06,Overcast,56.75
13024,0.0,16,2017-02-06,Overcast,55.04
13025,1.0,17,2017-02-06,Drizzle: dense,53.96
13026,1.7,18,2017-02-06,Rain: slight,53.96
13027,1.7,19,2017-02-06,Rain: slight,53.96
13028,1.2,20,2017-02-06,Drizzle: dense,53.96
13029,1.9,21,2017-02-06,Rain: slight,53.87
13030,1.9,22,2017-02-06,Rain: slight,53.87
13031,1.7,23,2017-02-06,Rain: slight,53.96
13032,1.9,0,2017-02-07,Rain: slight,54.68
13033,2.3,1,2017-02-07,Rain: slight,54.95
13034,1.6,2,2017-02-07,Rain: slight,55.04
13035,2.2,3,2017-02-07,Rain: slight,55.49
13036,2.7,4,2017-02-07,Rain: moderate,57.29
13037,1.5,5,2017-02-07,Rain: slight,58.46
13038,3.3,6,2017-02-07,Rain: moderate,57.92
13039,3.2,7,2017-02-07,Rain: moderate,57.47
13040,1.6,8,2017-02-07,Rain: slight,57.47
13041,0.8,9,2017-02-07,Drizzle: moderate,57.47
13042,0.1,10,2017-02-07,Drizzle: light,57.47
13043,0.0,11,2017-02-07,Overcast,57.739998
13044,0.0,12,2017-02-07,Overcast,57.83
13045,0.0,13,2017-02-07,Overcast,58.730003
13046,0.0,14,2017-02-07,Overcast,58.010002
13047,0.0,15,2017-02-07,Overcast,57.739998
13048,0.1,16,2017-02-07,Drizzle: light,55.67
13049,0.0,17,2017-02-07,Overcast,54.95
13050,0.0,18,2017-02-07,Overcast,54.32
13051,0.0,19,2017-02-07,Overcast,54.05
13052,0.0,20,2017-02-07,Overcast,53.15
13053,0.0,21,2017-02-07,Overcast,53.96
13054,0.0,22,2017-02-07,Overcast,55.04
13055,0.0,23,2017-02-07,Overcast,56.3
13056,0.1,0,2017-02-08,Drizzle: light,56.57
13057,1.2,1,2017-02-08,Drizzle: dense,56.75
13058,0.6,2,2017-02-08,Drizzle: moderate,57.2
13059,0.8,3,2017-02-08,Drizzle: moderate,57.2
13060,0.2,4,2017-02-08,Drizzle: light,58.55
13061,0.5,5,2017-02-08,Drizzle: moderate,58.280003
13062,1.3,6,2017-02-08,Rain: slight,58.010002
13063,1.6,7,2017-02-08,Rain: slight,57.02
13064,0.7,8,2017-02-08,Drizzle: moderate,56.75
13065,0.4,9,2017-02-08,Drizzle: light,57.559998
13066,0.5,10,2017-02-08,Drizzle: moderate,58.1
13067,0.3,11,2017-02-08,Drizzle: light,59.63
13068,0.4,12,2017-02-08,Drizzle: light,61.25
13069,0.2,13,2017-02-08,Drizzle: light,62.06
13070,0.2,14,2017-02-08,Drizzle: light,61.16
13071,0.3,15,2017-02-08,Drizzle: light,60.71
13072,0.3,16,2017-02-08,Drizzle: light,59.63
13073,0.1,17,2017-02-08,Drizzle: light,59.36
13074,0.1,18,2017-02-08,Drizzle: light,59.719997
13075,0.0,19,2017-02-08,Overcast,59.63
13076,0.0,20,2017-02-08,Overcast,59.54
13077,0.0,21,2017-02-08,Overcast,59.45
13078,0.0,22,2017-02-08,Overcast,59.269997
13079,0.0,23,2017-02-08,Overcast,58.82
13080,0.0,0,2017-02-09,Overcast,58.64
13081,0.0,1,2017-02-09,Overcast,58.37
13082,0.0,2,2017-02-09,Overcast,57.559998
13083,0.0,3,2017-02-09,Overcast,56.93
13084,0.0,4,2017-02-09,Overcast,58.19
13085,0.0,5,2017-02-09,Overcast,57.92
13086,0.0,6,2017-02-09,Overcast,57.83
13087,0.1,7,2017-02-09,Drizzle: light,58.19
13088,0.5,8,2017-02-09,Drizzle: moderate,57.83
13089,1.5,9,2017-02-09,Rain: slight,57.65
13090,2.5,10,2017-02-09,Rain: moderate,56.75
13091,5.4,11,2017-02-09,Rain: moderate,56.3
13092,5.3,12,2017-02-09,Rain: moderate,57.02
13093,4.8,13,2017-02-09,Rain: moderate,56.3
13094,3.7,14,2017-02-09,Rain: moderate,55.85
13095,2.9,15,2017-02-09,Rain: moderate,55.76
13096,1.5,16,2017-02-09,Rain: slight,57.47
13097,1.4,17,2017-02-09,Rain: slight,56.39
13098,0.6,18,2017-02-09,Drizzle: moderate,55.58
13099,0.2,19,2017-02-09,Drizzle: light,55.13
13100,0.1,20,2017-02-09,Drizzle: light,54.5
13101,0.0,21,2017-02-09,Overcast,54.05
13102,0.1,22,2017-02-09,Drizzle: light,53.96
13103,0.0,23,2017-02-09,Overcast,53.78
13104,0.0,0,2017-02-10,Overcast,53.78
13105,0.0,1,2017-02-10,Overcast,53.690002
13106,0.1,2,2017-02-10,Drizzle: light,53.78
13107,0.5,3,2017-02-10,Drizzle: moderate,53.42
13108,1.8,4,2017-02-10,Rain: slight,52.88
13109,0.2,5,2017-02-10,Drizzle: light,52.43
13110,0.2,6,2017-02-10,Drizzle: light,52.43
13111,0.8,7,2017-02-10,Drizzle: moderate,51.62
13112,1.1,8,2017-02-10,Drizzle: dense,51.89
13113,1.2,9,2017-02-10,Drizzle: dense,52.97
13114,0.9,10,2017-02-10,Drizzle: moderate,53.87
13115,0.1,11,2017-02-10,Drizzle: light,55.49
13116,0.0,12,2017-02-10,Overcast,55.85
13117,0.1,13,2017-02-10,Drizzle: light,56.3
13118,0.1,14,2017-02-10,Drizzle: light,57.29
13119,0.0,15,2017-02-10,Overcast,57.29
13120,0.0,16,2017-02-10,Overcast,57.739998
13121,0.0,17,2017-02-10,Overcast,55.49
13122,0.0,18,2017-02-10,Overcast,52.34
13123,0.0,19,2017-02-10,Clear sky,51.35
13124,0.0,20,2017-02-10,Partly cloudy,50.09
13125,0.0,21,2017-02-10,Clear sky,49.82
13126,0.0,22,2017-02-10,Clear sky,49.01
13127,0.0,23,2017-02-10,Clear sky,46.940002
13128,0.0,0,2017-02-11,Clear sky,45.23
13129,0.0,1,2017-02-11,Clear sky,44.33
13130,0.0,2,2017-02-11,Clear sky,43.79
13131,0.0,3,2017-02-11,Clear sky,43.34
13132,0.0,4,2017-02-11,Clear sky,43.879997
13133,0.0,5,2017-02-11,Mainly clear,44.059998
13134,0.1,6,2017-02-11,Drizzle: light,44.059998
13135,0.0,7,2017-02-11,Mainly clear,43.34
13136,0.0,8,2017-02-11,Mainly clear,44.78
